id,shipmentId,timestamp,temperatureC,humidityPct,sensorOk,locationId,excursion
tmp-00284,SHP-002,2026-06-15T18:00:00.000Z,4.2,40,true,loc-3pl-dallas,false
tmp-00285,SHP-002,2026-06-15T21:00:00.000Z,4.4,44,true,loc-3pl-dallas,false
tmp-00286,SHP-002,2026-06-16T00:00:00.000Z,2.9,49,true,loc-3pl-dallas,false
tmp-00287,SHP-002,2026-06-16T03:00:00.000Z,5.5,42,true,loc-3pl-dallas,false
tmp-00288,SHP-002,2026-06-16T06:00:00.000Z,5.1,54,true,loc-3pl-dallas,false
tmp-00289,SHP-002,2026-06-16T09:00:00.000Z,5.1,48,true,loc-3pl-dallas,false
tmp-00290,SHP-002,2026-06-16T12:00:00.000Z,4.3,48,true,loc-3pl-dallas,false
tmp-00291,SHP-002,2026-06-16T15:00:00.000Z,4.5,45,true,loc-3pl-dallas,false
tmp-00292,SHP-002,2026-06-16T18:00:00.000Z,4.6,47,true,loc-3pl-dallas,false
tmp-00293,SHP-002,2026-06-16T21:00:00.000Z,4.9,42,true,loc-3pl-dallas,false
tmp-00294,SHP-002,2026-06-17T00:00:00.000Z,5.6,56,true,loc-3pl-dallas,false
tmp-00295,SHP-002,2026-06-17T03:00:00.000Z,4.7,44,true,loc-3pl-dallas,false
tmp-00296,SHP-002,2026-06-17T06:00:00.000Z,5.8,39,true,loc-3pl-dallas,false
tmp-00297,SHP-002,2026-06-17T09:00:00.000Z,5.2,46,true,loc-3pl-dallas,false
tmp-00298,SHP-002,2026-06-17T12:00:00.000Z,6,47,true,loc-3pl-dallas,false
tmp-00299,SHP-002,2026-06-17T15:00:00.000Z,3.3,52,true,loc-3pl-dallas,false
tmp-00300,SHP-002,2026-06-17T18:00:00.000Z,4.7,40,true,loc-3pl-dallas,false
tmp-00301,SHP-002,2026-06-17T21:00:00.000Z,5.2,33,true,loc-3pl-dallas,false
tmp-00302,SHP-002,2026-06-18T00:00:00.000Z,5.9,50,true,loc-3pl-dallas,false
tmp-00303,SHP-002,2026-06-18T03:00:00.000Z,4.7,46,true,loc-3pl-dallas,false
tmp-00304,SHP-002,2026-06-18T06:00:00.000Z,4.4,33,true,loc-3pl-dallas,false
tmp-00305,SHP-002,2026-06-18T09:00:00.000Z,6.1,43,true,loc-3pl-dallas,false
tmp-00306,SHP-002,2026-06-18T12:00:00.000Z,5.5,36,true,loc-3pl-dallas,false
tmp-00307,SHP-002,2026-06-18T15:00:00.000Z,6.1,37,true,loc-3pl-dallas,false
tmp-00308,SHP-002,2026-06-18T18:00:00.000Z,4.8,44,true,loc-3pl-dallas,false
tmp-00309,SHP-002,2026-06-18T21:00:00.000Z,6.3,53,true,loc-3pl-dallas,false
tmp-00310,SHP-002,2026-06-19T00:00:00.000Z,6.3,51,true,loc-dc-nj,false
tmp-00311,SHP-002,2026-06-19T03:00:00.000Z,3.7,54,true,loc-dc-nj,false
tmp-00312,SHP-002,2026-06-19T06:00:00.000Z,4.4,37,true,loc-dc-nj,false
tmp-00313,SHP-002,2026-06-19T09:00:00.000Z,5.2,35,true,loc-dc-nj,false
tmp-00314,SHP-002,2026-06-19T12:00:00.000Z,5.8,53,true,loc-dc-nj,false
tmp-00315,SHP-002,2026-06-19T15:00:00.000Z,5.9,49,true,loc-dc-nj,false
tmp-00316,SHP-002,2026-06-19T18:00:00.000Z,5.2,45,true,loc-dc-nj,false
tmp-00317,SHP-002,2026-06-19T21:00:00.000Z,4.1,47,true,loc-dc-nj,false
tmp-00318,SHP-002,2026-06-20T00:00:00.000Z,5.4,35,true,loc-dc-nj,false
tmp-00319,SHP-002,2026-06-20T03:00:00.000Z,4.5,43,true,loc-dc-nj,false
tmp-00320,SHP-002,2026-06-20T06:00:00.000Z,6.6,29,true,loc-dc-nj,false
tmp-00321,SHP-002,2026-06-20T09:00:00.000Z,4.6,46,true,loc-dc-nj,false
tmp-00322,SHP-002,2026-06-20T12:00:00.000Z,4.4,52,true,loc-dc-nj,false
tmp-00323,SHP-002,2026-06-20T15:00:00.000Z,6.2,47,true,loc-dc-nj,false
tmp-00324,SHP-002,2026-06-20T18:00:00.000Z,5.6,49,true,loc-dc-nj,false
tmp-00325,SHP-002,2026-06-20T21:00:00.000Z,4.9,40,true,loc-dc-nj,false
tmp-00326,SHP-002,2026-06-21T00:00:00.000Z,3.8,43,true,loc-dc-nj,false
tmp-00327,SHP-002,2026-06-21T03:00:00.000Z,4.9,47,true,loc-dc-nj,false
tmp-00328,SHP-002,2026-06-21T06:00:00.000Z,5.2,36,true,loc-dc-nj,false
tmp-00329,SHP-002,2026-06-21T09:00:00.000Z,5.3,43,false,loc-dc-nj,false
tmp-00330,SHP-002,2026-06-21T12:00:00.000Z,5.8,39,true,loc-dc-nj,false
tmp-00331,SHP-002,2026-06-21T15:00:00.000Z,6.3,41,true,loc-dc-nj,false
tmp-00332,SHP-002,2026-06-21T18:00:00.000Z,5.3,43,true,loc-dc-nj,false
tmp-00333,SHP-002,2026-06-21T21:00:00.000Z,3.7,46,true,loc-dc-nj,false
tmp-00334,SHP-002,2026-06-22T00:00:00.000Z,4.8,55,true,loc-dc-nj,false
tmp-00335,SHP-002,2026-06-22T03:00:00.000Z,5,55,true,loc-dc-nj,false
tmp-00336,SHP-002,2026-06-22T06:00:00.000Z,5.4,49,true,loc-dc-nj,false
tmp-00337,SHP-002,2026-06-22T09:00:00.000Z,5,50,true,loc-dc-nj,false
tmp-00338,SHP-002,2026-06-22T12:00:00.000Z,5.3,39,true,loc-dc-nj,false
tmp-00339,SHP-002,2026-06-22T15:00:00.000Z,4.8,52,true,loc-dc-nj,false
tmp-00340,SHP-002,2026-06-22T18:00:00.000Z,6.7,57,true,loc-dc-nj,false
tmp-00341,SHP-002,2026-06-22T21:00:00.000Z,5.3,38,true,loc-dc-nj,false
tmp-00342,SHP-002,2026-06-23T00:00:00.000Z,5,38,true,loc-dc-nj,false
tmp-00343,SHP-002,2026-06-23T03:00:00.000Z,3.7,45,true,loc-dc-nj,false
tmp-00344,SHP-002,2026-06-23T06:00:00.000Z,4.6,50,true,loc-dc-nj,false
tmp-00345,SHP-002,2026-06-23T09:00:00.000Z,4.1,32,true,loc-dc-nj,false
tmp-00346,SHP-002,2026-06-23T12:00:00.000Z,5.7,53,true,loc-dc-nj,false
tmp-00347,SHP-002,2026-06-23T15:00:00.000Z,5.9,42,true,loc-dc-nj,false
tmp-00348,SHP-002,2026-06-23T18:00:00.000Z,4.8,42,true,loc-dc-nj,false
tmp-00349,SHP-002,2026-06-23T21:00:00.000Z,6.3,48,true,loc-dc-nj,false
tmp-00350,SHP-002,2026-06-24T00:00:00.000Z,4.6,49,true,loc-dc-nj,false
tmp-00351,SHP-002,2026-06-24T03:00:00.000Z,4.4,48,true,loc-dc-nj,false
tmp-00352,SHP-002,2026-06-24T06:00:00.000Z,6,46,true,loc-dc-nj,false
tmp-00353,SHP-002,2026-06-24T09:00:00.000Z,4.3,44,true,loc-dc-nj,false
tmp-00354,SHP-002,2026-06-24T12:00:00.000Z,3.3,48,true,loc-dc-nj,false
tmp-00355,SHP-002,2026-06-24T15:00:00.000Z,5.2,39,true,loc-dc-nj,false
tmp-00356,SHP-002,2026-06-24T18:00:00.000Z,5.4,46,true,loc-dc-nj,false
tmp-00357,SHP-002,2026-06-24T21:00:00.000Z,5.6,35,true,loc-dc-nj,false
tmp-00358,SHP-002,2026-06-25T00:00:00.000Z,5.4,51,true,loc-dc-nj,false
tmp-00359,SHP-002,2026-06-25T03:00:00.000Z,4.8,40,true,loc-dc-nj,false
tmp-00360,SHP-002,2026-06-25T06:00:00.000Z,5,47,true,loc-dc-nj,false
tmp-00361,SHP-002,2026-06-25T09:00:00.000Z,4.4,41,true,loc-dc-nj,false
tmp-00362,SHP-002,2026-06-25T12:00:00.000Z,5.2,42,true,loc-hospital-atl,false
tmp-00363,SHP-004,2026-06-23T12:00:00.000Z,4.8,44,true,loc-port-la,false
tmp-00364,SHP-004,2026-06-23T15:00:00.000Z,4.3,35,true,loc-port-la,false
tmp-00365,SHP-004,2026-06-23T18:00:00.000Z,5.9,45,true,loc-port-la,false
tmp-00366,SHP-004,2026-06-23T21:00:00.000Z,3.9,48,true,loc-port-la,false
tmp-00367,SHP-004,2026-06-24T00:00:00.000Z,3.9,50,true,loc-port-la,false
tmp-00368,SHP-004,2026-06-24T03:00:00.000Z,3.7,49,true,loc-port-la,false
tmp-00369,SHP-004,2026-06-24T06:00:00.000Z,5.9,40,true,loc-port-la,false
tmp-00370,SHP-004,2026-06-24T09:00:00.000Z,4.9,41,true,loc-port-la,false
tmp-00371,SHP-004,2026-06-24T12:00:00.000Z,5.9,29,true,loc-dc-chicago,false
tmp-00372,SHP-004,2026-06-24T15:00:00.000Z,4.3,46,true,loc-dc-chicago,false
tmp-00373,SHP-004,2026-06-24T18:00:00.000Z,4.8,46,true,loc-dc-chicago,false
tmp-00374,SHP-004,2026-06-24T21:00:00.000Z,5.4,39,true,loc-dc-chicago,false
tmp-00375,SHP-004,2026-06-25T00:00:00.000Z,5.9,45,true,loc-dc-chicago,false
tmp-00376,SHP-004,2026-06-25T03:00:00.000Z,4.4,38,true,loc-dc-chicago,false
tmp-00377,SHP-004,2026-06-25T06:00:00.000Z,4.7,57,true,loc-dc-chicago,false
tmp-00378,SHP-004,2026-06-25T09:00:00.000Z,5,42,true,loc-dc-chicago,false
tmp-00379,SHP-004,2026-06-25T12:00:00.000Z,6.1,46,true,loc-hospital-ny,false
tmp-00380,SHP-007,2026-06-11T12:00:00.000Z,4.6,42,true,loc-port-shanghai,false
tmp-00381,SHP-007,2026-06-11T15:00:00.000Z,5.4,37,true,loc-port-shanghai,false
tmp-00382,SHP-007,2026-06-11T18:00:00.000Z,5.5,46,true,loc-port-shanghai,false
tmp-00383,SHP-007,2026-06-11T21:00:00.000Z,4.4,46,true,loc-port-shanghai,false
tmp-00384,SHP-007,2026-06-12T00:00:00.000Z,5.6,42,true,loc-port-shanghai,false
tmp-00385,SHP-007,2026-06-12T03:00:00.000Z,5.1,45,true,loc-port-shanghai,false
tmp-00386,SHP-007,2026-06-12T06:00:00.000Z,3.9,47,true,loc-port-shanghai,false
tmp-00387,SHP-007,2026-06-12T09:00:00.000Z,4.7,49,true,loc-port-shanghai,false
tmp-00388,SHP-007,2026-06-12T12:00:00.000Z,3.9,39,true,loc-port-shanghai,false
tmp-00389,SHP-007,2026-06-12T15:00:00.000Z,4.9,39,true,loc-port-shanghai,false
tmp-00390,SHP-007,2026-06-12T18:00:00.000Z,4.3,45,true,loc-port-shanghai,false
tmp-00391,SHP-007,2026-06-12T21:00:00.000Z,5.7,46,true,loc-port-shanghai,false
tmp-00392,SHP-007,2026-06-13T00:00:00.000Z,4.9,52,true,loc-port-shanghai,false
tmp-00393,SHP-007,2026-06-13T03:00:00.000Z,5.6,46,true,loc-port-shanghai,false
tmp-00394,SHP-007,2026-06-13T06:00:00.000Z,6,58,true,loc-port-shanghai,false
tmp-00395,SHP-007,2026-06-13T09:00:00.000Z,3.9,44,true,loc-port-shanghai,false
tmp-00396,SHP-007,2026-06-13T12:00:00.000Z,4.8,53,true,loc-port-shanghai,false
tmp-00397,SHP-007,2026-06-13T15:00:00.000Z,5.5,50,true,loc-port-shanghai,false
tmp-00398,SHP-007,2026-06-13T18:00:00.000Z,5.2,47,true,loc-port-shanghai,false
tmp-00399,SHP-007,2026-06-13T21:00:00.000Z,6.6,54,true,loc-port-shanghai,false
tmp-00400,SHP-007,2026-06-14T00:00:00.000Z,6,50,true,loc-port-shanghai,false
tmp-00401,SHP-007,2026-06-14T03:00:00.000Z,4.5,43,true,loc-port-shanghai,false
tmp-00402,SHP-007,2026-06-14T06:00:00.000Z,4.3,44,true,loc-port-shanghai,false
tmp-00403,SHP-007,2026-06-14T09:00:00.000Z,4.9,50,true,loc-port-la,false
tmp-00404,SHP-007,2026-06-14T12:00:00.000Z,4.4,47,true,loc-port-la,false
tmp-00405,SHP-007,2026-06-14T15:00:00.000Z,5.6,52,true,loc-port-la,false
tmp-00406,SHP-007,2026-06-14T18:00:00.000Z,5.1,36,true,loc-port-la,false
tmp-00407,SHP-007,2026-06-14T21:00:00.000Z,3.2,45,true,loc-port-la,false
tmp-00408,SHP-007,2026-06-15T00:00:00.000Z,4.8,33,true,loc-port-la,false
tmp-00409,SHP-007,2026-06-15T03:00:00.000Z,5.1,37,true,loc-port-la,false
tmp-00410,SHP-007,2026-06-15T06:00:00.000Z,4.8,38,true,loc-port-la,false
tmp-00411,SHP-007,2026-06-15T09:00:00.000Z,5.2,45,true,loc-port-la,false
tmp-00412,SHP-007,2026-06-15T12:00:00.000Z,4.3,47,true,loc-port-la,false
tmp-00413,SHP-007,2026-06-15T15:00:00.000Z,5.6,46,true,loc-port-la,false
tmp-00414,SHP-007,2026-06-15T18:00:00.000Z,4.9,50,true,loc-port-la,false
tmp-00415,SHP-007,2026-06-15T21:00:00.000Z,4.8,34,true,loc-port-la,false
tmp-00416,SHP-007,2026-06-16T00:00:00.000Z,4.3,51,true,loc-port-la,false
tmp-00417,SHP-007,2026-06-16T03:00:00.000Z,5.4,50,true,loc-port-la,false
tmp-00418,SHP-007,2026-06-16T06:00:00.000Z,4.7,60,true,loc-port-la,false
tmp-00419,SHP-007,2026-06-16T09:00:00.000Z,4.6,35,true,loc-port-la,false
tmp-00420,SHP-007,2026-06-16T12:00:00.000Z,6.8,47,true,loc-port-la,false
tmp-00421,SHP-007,2026-06-16T15:00:00.000Z,5.1,36,true,loc-port-la,false
tmp-00422,SHP-007,2026-06-16T18:00:00.000Z,4.7,45,true,loc-port-la,false
tmp-00423,SHP-007,2026-06-16T21:00:00.000Z,6.2,33,true,loc-port-la,false
tmp-00424,SHP-007,2026-06-17T00:00:00.000Z,4.5,44,true,loc-port-la,false
tmp-00425,SHP-007,2026-06-17T03:00:00.000Z,4.2,53,true,loc-customs-newark,false
tmp-00426,SHP-007,2026-06-17T06:00:00.000Z,5.9,48,true,loc-customs-newark,false
tmp-00427,SHP-007,2026-06-17T09:00:00.000Z,6.2,61,true,loc-customs-newark,false
tmp-00428,SHP-007,2026-06-17T12:00:00.000Z,4.7,49,true,loc-customs-newark,false
tmp-00429,SHP-007,2026-06-17T15:00:00.000Z,5.2,43,true,loc-customs-newark,false
tmp-00430,SHP-007,2026-06-17T18:00:00.000Z,5.3,36,true,loc-customs-newark,false
tmp-00431,SHP-007,2026-06-17T21:00:00.000Z,5.9,45,true,loc-customs-newark,false
tmp-00432,SHP-007,2026-06-18T00:00:00.000Z,5.7,44,true,loc-customs-newark,false
tmp-00433,SHP-007,2026-06-18T03:00:00.000Z,4.8,45,true,loc-customs-newark,false
tmp-00434,SHP-007,2026-06-18T06:00:00.000Z,5,54,true,loc-customs-newark,false
tmp-00435,SHP-007,2026-06-18T09:00:00.000Z,5.1,45,true,loc-customs-newark,false
tmp-00436,SHP-007,2026-06-18T12:00:00.000Z,5.9,44,true,loc-customs-newark,false
tmp-00437,SHP-007,2026-06-18T15:00:00.000Z,6,50,true,loc-customs-newark,false
tmp-00438,SHP-007,2026-06-18T18:00:00.000Z,5.1,29,true,loc-customs-newark,false
tmp-00439,SHP-007,2026-06-18T21:00:00.000Z,4.9,38,true,loc-customs-newark,false
tmp-00440,SHP-007,2026-06-19T00:00:00.000Z,5,43,true,loc-customs-newark,false
tmp-00441,SHP-007,2026-06-19T03:00:00.000Z,5.4,46,true,loc-customs-newark,false
tmp-00442,SHP-007,2026-06-19T06:00:00.000Z,4.8,53,true,loc-customs-newark,false
tmp-00443,SHP-007,2026-06-19T09:00:00.000Z,4.9,45,true,loc-customs-newark,false
tmp-00444,SHP-007,2026-06-19T12:00:00.000Z,3.5,40,true,loc-customs-newark,false
tmp-00445,SHP-007,2026-06-19T15:00:00.000Z,4.2,43,true,loc-customs-newark,false
tmp-00446,SHP-007,2026-06-19T18:00:00.000Z,4.6,46,true,loc-customs-newark,false
tmp-00447,SHP-007,2026-06-19T21:00:00.000Z,6.5,38,true,loc-customs-newark,false
tmp-00448,SHP-007,2026-06-20T00:00:00.000Z,3.9,42,true,loc-3pl-dallas,false
tmp-00449,SHP-007,2026-06-20T03:00:00.000Z,4.3,42,true,loc-3pl-dallas,false
tmp-00450,SHP-007,2026-06-20T06:00:00.000Z,4.5,58,true,loc-3pl-dallas,false
tmp-00451,SHP-007,2026-06-20T09:00:00.000Z,3.2,41,true,loc-3pl-dallas,false
tmp-00452,SHP-007,2026-06-20T12:00:00.000Z,4.2,41,true,loc-3pl-dallas,false
tmp-00453,SHP-007,2026-06-20T15:00:00.000Z,5.9,44,true,loc-3pl-dallas,false
tmp-00454,SHP-007,2026-06-20T18:00:00.000Z,5.3,36,true,loc-3pl-dallas,false
tmp-00455,SHP-007,2026-06-20T21:00:00.000Z,4.5,42,true,loc-3pl-dallas,false
tmp-00456,SHP-007,2026-06-21T00:00:00.000Z,6,47,true,loc-3pl-dallas,false
tmp-00457,SHP-007,2026-06-21T03:00:00.000Z,4.5,38,true,loc-3pl-dallas,false
tmp-00458,SHP-007,2026-06-21T06:00:00.000Z,5.3,39,true,loc-3pl-dallas,false
tmp-00459,SHP-007,2026-06-21T09:00:00.000Z,5.1,47,true,loc-3pl-dallas,false
tmp-00460,SHP-007,2026-06-21T12:00:00.000Z,5.2,50,true,loc-3pl-dallas,false
tmp-00461,SHP-007,2026-06-21T15:00:00.000Z,3.8,50,true,loc-3pl-dallas,false
tmp-00462,SHP-007,2026-06-21T18:00:00.000Z,4.9,40,true,loc-3pl-dallas,false
tmp-00463,SHP-007,2026-06-21T21:00:00.000Z,4.9,47,true,loc-3pl-dallas,false
tmp-00464,SHP-007,2026-06-22T00:00:00.000Z,3.8,44,true,loc-3pl-dallas,false
tmp-00465,SHP-007,2026-06-22T03:00:00.000Z,4.9,51,true,loc-3pl-dallas,false
tmp-00466,SHP-007,2026-06-22T06:00:00.000Z,5.3,45,true,loc-3pl-dallas,false
tmp-00467,SHP-007,2026-06-22T09:00:00.000Z,6.8,46,true,loc-3pl-dallas,false
tmp-00468,SHP-007,2026-06-22T12:00:00.000Z,5.6,42,true,loc-3pl-dallas,false
tmp-00469,SHP-007,2026-06-22T15:00:00.000Z,5.5,40,true,loc-3pl-dallas,false
tmp-00470,SHP-007,2026-06-22T18:00:00.000Z,5.4,46,true,loc-dc-nj,false
tmp-00471,SHP-007,2026-06-22T21:00:00.000Z,4.9,42,true,loc-dc-nj,false
tmp-00472,SHP-007,2026-06-23T00:00:00.000Z,5.3,43,true,loc-dc-nj,false
tmp-00473,SHP-007,2026-06-23T03:00:00.000Z,4.8,40,true,loc-dc-nj,false
tmp-00474,SHP-007,2026-06-23T06:00:00.000Z,4.8,54,true,loc-dc-nj,false
tmp-00475,SHP-007,2026-06-23T09:00:00.000Z,5.6,38,true,loc-dc-nj,false
tmp-00476,SHP-007,2026-06-23T12:00:00.000Z,4.4,34,true,loc-dc-nj,false
tmp-00477,SHP-007,2026-06-23T15:00:00.000Z,5.7,45,true,loc-dc-nj,false
tmp-00478,SHP-007,2026-06-23T18:00:00.000Z,3.3,41,true,loc-dc-nj,false
tmp-00479,SHP-007,2026-06-23T21:00:00.000Z,5.6,42,true,loc-dc-nj,false
tmp-00480,SHP-007,2026-06-24T00:00:00.000Z,4.6,58,true,loc-dc-nj,false
tmp-00481,SHP-007,2026-06-24T03:00:00.000Z,5.7,48,true,loc-dc-nj,false
tmp-00482,SHP-007,2026-06-24T06:00:00.000Z,5,40,true,loc-dc-nj,false
tmp-00483,SHP-007,2026-06-24T09:00:00.000Z,5.6,47,true,loc-dc-nj,false
tmp-00484,SHP-007,2026-06-24T12:00:00.000Z,4.7,37,true,loc-dc-nj,false
tmp-00485,SHP-007,2026-06-24T15:00:00.000Z,6.8,56,true,loc-dc-nj,false
tmp-00486,SHP-007,2026-06-24T18:00:00.000Z,2.5,49,true,loc-dc-nj,false
tmp-00487,SHP-007,2026-06-24T21:00:00.000Z,4.2,44,true,loc-dc-nj,false
tmp-00488,SHP-007,2026-06-25T00:00:00.000Z,5,44,true,loc-dc-nj,false
tmp-00489,SHP-007,2026-06-25T03:00:00.000Z,5.3,45,true,loc-dc-nj,false
tmp-00490,SHP-007,2026-06-25T06:00:00.000Z,4.6,50,true,loc-dc-nj,false
tmp-00491,SHP-007,2026-06-25T09:00:00.000Z,5.9,29,true,loc-dc-nj,false
tmp-00492,SHP-007,2026-06-25T12:00:00.000Z,5,53,true,loc-hospital-ny,false
tmp-00493,SHP-014,2026-05-22T12:00:00.000Z,5.5,48,true,loc-port-hamburg,false
tmp-00494,SHP-014,2026-05-22T15:00:00.000Z,5.2,49,true,loc-port-hamburg,false
tmp-00495,SHP-014,2026-05-22T18:00:00.000Z,4.2,52,true,loc-port-hamburg,false
tmp-00496,SHP-014,2026-05-22T21:00:00.000Z,7.2,49,true,loc-port-hamburg,false
tmp-00497,SHP-014,2026-05-23T00:00:00.000Z,6,43,true,loc-port-hamburg,false
tmp-00498,SHP-014,2026-05-23T03:00:00.000Z,6.4,39,true,loc-port-hamburg,false
tmp-00499,SHP-014,2026-05-23T06:00:00.000Z,5.4,53,true,loc-port-hamburg,false
tmp-00500,SHP-014,2026-05-23T09:00:00.000Z,4.2,43,true,loc-port-hamburg,false
tmp-00501,SHP-014,2026-05-23T12:00:00.000Z,4.3,39,true,loc-port-hamburg,false
tmp-00502,SHP-014,2026-05-23T15:00:00.000Z,4.5,41,true,loc-port-hamburg,false
tmp-00503,SHP-014,2026-05-23T18:00:00.000Z,4.4,45,true,loc-port-hamburg,false
tmp-00504,SHP-014,2026-05-23T21:00:00.000Z,5.2,49,true,loc-port-hamburg,false
tmp-00505,SHP-014,2026-05-24T00:00:00.000Z,4.1,49,true,loc-port-hamburg,false
tmp-00506,SHP-014,2026-05-24T03:00:00.000Z,4.6,42,true,loc-port-hamburg,false
tmp-00507,SHP-014,2026-05-24T06:00:00.000Z,4.4,42,true,loc-port-hamburg,false
tmp-00508,SHP-014,2026-05-24T09:00:00.000Z,5.9,46,true,loc-port-hamburg,false
tmp-00509,SHP-014,2026-05-24T12:00:00.000Z,3.5,44,true,loc-port-hamburg,false
tmp-00510,SHP-014,2026-05-24T15:00:00.000Z,6.9,47,true,loc-port-hamburg,false
tmp-00511,SHP-014,2026-05-24T18:00:00.000Z,5.5,45,true,loc-port-hamburg,false
tmp-00512,SHP-014,2026-05-24T21:00:00.000Z,5.4,39,true,loc-port-hamburg,false
tmp-00513,SHP-014,2026-05-25T00:00:00.000Z,6.8,57,true,loc-port-hamburg,false
tmp-00514,SHP-014,2026-05-25T03:00:00.000Z,5.9,47,true,loc-port-hamburg,false
tmp-00515,SHP-014,2026-05-25T06:00:00.000Z,5.4,53,true,loc-port-hamburg,false
tmp-00516,SHP-014,2026-05-25T09:00:00.000Z,5.8,54,true,loc-port-hamburg,false
tmp-00517,SHP-014,2026-05-25T12:00:00.000Z,5.4,57,true,loc-port-hamburg,false
tmp-00518,SHP-014,2026-05-25T15:00:00.000Z,4.3,50,true,loc-port-hamburg,false
tmp-00519,SHP-014,2026-05-25T18:00:00.000Z,5.1,41,true,loc-port-hamburg,false
tmp-00520,SHP-014,2026-05-25T21:00:00.000Z,6,44,true,loc-port-hamburg,false
tmp-00521,SHP-014,2026-05-26T00:00:00.000Z,4.7,44,true,loc-port-hamburg,false
tmp-00522,SHP-014,2026-05-26T03:00:00.000Z,5,40,true,loc-port-hamburg,false
tmp-00523,SHP-014,2026-05-26T06:00:00.000Z,5,40,true,loc-port-hamburg,false
tmp-00524,SHP-014,2026-05-26T09:00:00.000Z,6.3,45,true,loc-port-hamburg,false
tmp-00525,SHP-014,2026-05-26T12:00:00.000Z,4.9,47,true,loc-port-hamburg,false
tmp-00526,SHP-014,2026-05-26T15:00:00.000Z,4.9,42,true,loc-port-hamburg,false
tmp-00527,SHP-014,2026-05-26T18:00:00.000Z,5.4,34,true,loc-port-hamburg,false
tmp-00528,SHP-014,2026-05-26T21:00:00.000Z,6.9,40,true,loc-port-hamburg,false
tmp-00529,SHP-014,2026-05-27T00:00:00.000Z,5.2,43,true,loc-port-hamburg,false
tmp-00530,SHP-014,2026-05-27T03:00:00.000Z,4.4,45,true,loc-port-hamburg,false
tmp-00531,SHP-014,2026-05-27T06:00:00.000Z,4.8,51,true,loc-port-hamburg,false
tmp-00532,SHP-014,2026-05-27T09:00:00.000Z,7.6,37,true,loc-port-hamburg,false
tmp-00533,SHP-014,2026-05-27T12:00:00.000Z,5.1,52,true,loc-port-hamburg,false
tmp-00534,SHP-014,2026-05-27T15:00:00.000Z,4.7,49,true,loc-port-hamburg,false
tmp-00535,SHP-014,2026-05-27T18:00:00.000Z,4.6,35,true,loc-port-newark,false
tmp-00536,SHP-014,2026-05-27T21:00:00.000Z,5.2,51,true,loc-port-newark,false
tmp-00537,SHP-014,2026-05-28T00:00:00.000Z,4,47,true,loc-port-newark,false
tmp-00538,SHP-014,2026-05-28T03:00:00.000Z,5.4,39,true,loc-port-newark,false
tmp-00539,SHP-014,2026-05-28T06:00:00.000Z,5.2,43,true,loc-port-newark,false
tmp-00540,SHP-014,2026-05-28T09:00:00.000Z,5.3,42,true,loc-port-newark,false
tmp-00541,SHP-014,2026-05-28T12:00:00.000Z,5.2,58,true,loc-port-newark,false
tmp-00542,SHP-014,2026-05-28T15:00:00.000Z,5.1,55,true,loc-port-newark,false
tmp-00543,SHP-014,2026-05-28T18:00:00.000Z,5.6,47,true,loc-port-newark,false
tmp-00544,SHP-014,2026-05-28T21:00:00.000Z,4.1,42,true,loc-port-newark,false
tmp-00545,SHP-014,2026-05-29T00:00:00.000Z,5.1,37,true,loc-port-newark,false
tmp-00546,SHP-014,2026-05-29T03:00:00.000Z,4,45,true,loc-port-newark,false
tmp-00547,SHP-014,2026-05-29T06:00:00.000Z,4.7,41,true,loc-port-newark,false
tmp-00548,SHP-014,2026-05-29T09:00:00.000Z,4.2,45,true,loc-port-newark,false
tmp-00549,SHP-014,2026-05-29T12:00:00.000Z,6.2,51,true,loc-port-newark,false
tmp-00550,SHP-014,2026-05-29T15:00:00.000Z,5.4,57,true,loc-port-newark,false
tmp-00551,SHP-014,2026-05-29T18:00:00.000Z,4.8,55,true,loc-port-newark,false
tmp-00552,SHP-014,2026-05-29T21:00:00.000Z,4.9,50,true,loc-port-newark,false
tmp-00553,SHP-014,2026-05-30T00:00:00.000Z,5.1,40,true,loc-port-newark,false
tmp-00554,SHP-014,2026-05-30T03:00:00.000Z,5.3,51,true,loc-port-newark,false
tmp-00555,SHP-014,2026-05-30T06:00:00.000Z,4,45,true,loc-port-newark,false
tmp-00556,SHP-014,2026-05-30T09:00:00.000Z,5.5,40,true,loc-port-newark,false
tmp-00557,SHP-014,2026-05-30T12:00:00.000Z,5.6,39,true,loc-port-newark,false
tmp-00558,SHP-014,2026-05-30T15:00:00.000Z,4.4,34,true,loc-port-newark,false
tmp-00559,SHP-014,2026-05-30T18:00:00.000Z,4.7,54,true,loc-port-newark,false
tmp-00560,SHP-014,2026-05-30T21:00:00.000Z,5.1,42,true,loc-port-newark,false
tmp-00561,SHP-014,2026-05-31T00:00:00.000Z,5,51,true,loc-port-newark,false
tmp-00562,SHP-014,2026-05-31T03:00:00.000Z,4.9,45,true,loc-port-newark,false
tmp-00563,SHP-014,2026-05-31T06:00:00.000Z,4.3,51,true,loc-port-newark,false
tmp-00564,SHP-014,2026-05-31T09:00:00.000Z,5.2,40,true,loc-port-newark,false
tmp-00565,SHP-014,2026-05-31T12:00:00.000Z,5.4,43,true,loc-port-newark,false
tmp-00566,SHP-014,2026-05-31T15:00:00.000Z,4.6,51,true,loc-port-newark,false
tmp-00567,SHP-014,2026-05-31T18:00:00.000Z,5.2,44,true,loc-port-newark,false
